mac_id,total_times,total_days
4828196,56,9
710132,56,9
2606277,57,9
5410775,57,9
34180,59,9
5453200,59,9
448828,60,9
4720398,60,9
5076190,62,9
3694605,68,9
1586442,70,9
812795,70,9
99888,71,9
4886984,72,9
4708399,73,9
2589779,74,9
1701869,78,9
293272,78,9
4760843,80,9
5576990,82,9
5044699,86,9
279100,89,9
707110,90,9
201529,100,9
5022734,104,9
4902832,111,9
807393,115,9
3044534,124,9
4890316,149,9
1859994,150,9
4704394,151,9
5310582,163,9
5554876,164,9
5554803,168,9
5167754,172,9
537488,174,9
5147846,180,9
4553019,187,9
5471780,215,9
5409912,240,9
1409945,243,9
5580668,342,9
116424,11,10
127983,11,10
164867,11,10
1697642,11,10
1806944,11,10
200128,11,10
2062460,11,10
2150229,11,10
259996,11,10
341124,11,10
346264,11,10
4889408,11,10
4956846,11,10
5079136,11,10
5088071,11,10
555033,11,10
896650,11,10
100166,12,10
104366,12,10
1063147,12,10
109727,12,10
1110001,12,10
1132405,12,10
1140723,12,10
133460,12,10
134422,12,10
1430971,12,10
1459232,12,10
1464874,12,10
1584721,12,10
159640,12,10
1655720,12,10
1786013,12,10
1961981,12,10
216134,12,10
232595,12,10
249622,12,10
2507465,12,10
308378,12,10
3130481,12,10
329682,12,10
331044,12,10
3836079,12,10
3950030,12,10
4188624,12,10
4713583,12,10
471424,12,10
4752958,12,10
4821468,12,10
4862006,12,10
4910722,12,10
5015819,12,10
5015830,12,10
503575,12,10
5038168,12,10
5082414,12,10
546571,12,10
553983,12,10
618998,12,10
633003,12,10
733516,12,10
86173,12,10
868383,12,10
986077,12,10
99245,12,10
99753,12,10
1012609,13,10
115167,13,10
128116,13,10
128215,13,10
134016,13,10
136824,13,10
1417942,13,10
1505170,13,10
1576127,13,10
1578331,13,10
1580897,13,10
159070,13,10
1672268,13,10
1712697,13,10
1724835,13,10
1838221,13,10
1953987,13,10
1981615,13,10
2028977,13,10
2117902,13,10
2200962,13,10
2265897,13,10
238095,13,10
251315,13,10
2771463,13,10
2854584,13,10
316445,13,10
3173888,13,10
320277,13,10
3229999,13,10
324341,13,10
326552,13,10
335285,13,10
338889,13,10
3552203,13,10
3571502,13,10
386811,13,10
398124,13,10
4060021,13,10
4088972,13,10
4231164,13,10
4322635,13,10
4334673,13,10
4858392,13,10
4859266,13,10
4867214,13,10
4884290,13,10
5085595,13,10
5143766,13,10
5188595,13,10
5212273,13,10
683926,13,10
700074,13,10
786034,13,10
799594,13,10
827172,13,10
850738,13,10
918936,13,10
1064732,14,10
118041,14,10
1193979,14,10
120511,14,10
121190,14,10
125107,14,10
1432977,14,10
146150,14,10
146410,14,10
1535277,14,10
1567222,14,10
159985,14,10
160014,14,10
161288,14,10
1649588,14,10
1680756,14,10
169758,14,10
1715614,14,10
1815351,14,10
1842998,14,10
1870801,14,10
201010,14,10
2311052,14,10
2505682,14,10
2569932,14,10
2659286,14,10
2886639,14,10
2908447,14,10
2928860,14,10
2958082,14,10
306480,14,10
3112487,14,10
3117371,14,10
3203956,14,10
357920,14,10
4390769,14,10
4483070,14,10
4562272,14,10
4655801,14,10
465772,14,10
4696555,14,10
4839427,14,10
4857339,14,10
4911205,14,10
4983091,14,10
5010121,14,10
5053923,14,10
506601,14,10
509454,14,10
5097051,14,10
650588,14,10
680537,14,10
75517,14,10
817820,14,10
818267,14,10
837813,14,10
923758,14,10
958887,14,10
996596,14,10
100628,15,10
1020325,15,10
110917,15,10
111628,15,10
112082,15,10
116023,15,10
1166088,15,10
1212018,15,10
1219118,15,10
130192,15,10
142589,15,10
1558698,15,10
1734836,15,10
1778410,15,10
183167,15,10
1856081,15,10
1877514,15,10
1877702,15,10
1912221,15,10
205455,15,10
2073412,15,10
2116250,15,10
214526,15,10
2568087,15,10
2597999,15,10
264225,15,10
3020816,15,10
307760,15,10
3109445,15,10
329490,15,10
329735,15,10
3413221,15,10
346868,15,10
3478106,15,10
3483647,15,10
4071949,15,10
4086291,15,10
4176906,15,10
4397464,15,10
4409780,15,10
446793,15,10
450024,15,10
4555040,15,10
4679314,15,10
4704159,15,10
4725574,15,10
4892949,15,10
4894318,15,10
491909,15,10
4951140,15,10
5145039,15,10
529922,15,10
538515,15,10
558194,15,10
568629,15,10
581895,15,10
587319,15,10
599315,15,10
615326,15,10
618104,15,10
63539,15,10
694234,15,10
702271,15,10
702465,15,10
809875,15,10
837752,15,10
899654,15,10
948696,15,10
98505,15,10
99059,15,10
99920,15,10
1026711,16,10
1032984,16,10
1085112,16,10
1094016,16,10
1094841,16,10
110011,16,10
111455,16,10
111979,16,10
112676,16,10
113247,16,10
1198702,16,10
119994,16,10
1237074,16,10
133216,16,10
1357772,16,10
1369219,16,10
1505594,16,10
1531174,16,10
1562902,16,10
1563045,16,10
160291,16,10
1682278,16,10
168659,16,10
1689018,16,10
1703092,16,10
1715791,16,10
171865,16,10
171898,16,10
1762269,16,10
1799107,16,10
180003,16,10
1826810,16,10
182916,16,10
1899795,16,10
1907358,16,10
1908995,16,10
192797,16,10
2048175,16,10
207642,16,10
2124708,16,10
232504,16,10
2605796,16,10
2631889,16,10
272685,16,10
2741534,16,10
2891819,16,10
2967951,16,10
307887,16,10
3131781,16,10
315684,16,10
3335698,16,10
3494617,16,10
3511480,16,10
3530591,16,10
356914,16,10
3726713,16,10
410772,16,10
42409,16,10
4403750,16,10
440928,16,10
4541724,16,10
468714,16,10
4731627,16,10
4862337,16,10
4901888,16,10
4993151,16,10
5014953,16,10
5059649,16,10
5110363,16,10
515815,16,10
543119,16,10
585951,16,10
622572,16,10
640339,16,10
669954,16,10
687846,16,10
705661,16,10
705972,16,10
796105,16,10
825151,16,10
841510,16,10
859724,16,10
930102,16,10
98399,16,10
100904,17,10
101290,17,10
102432,17,10
116261,17,10
1238408,17,10
1244514,17,10
125105,17,10
127915,17,10
1292889,17,10
132857,17,10
136660,17,10
1377147,17,10
1463064,17,10
1485144,17,10
1508349,17,10
1561191,17,10
161642,17,10
1668767,17,10
167222,17,10
1701612,17,10
1706775,17,10
171986,17,10
206679,17,10
2074480,17,10
2202939,17,10
237114,17,10
2478425,17,10
2589933,17,10
272364,17,10
2824063,17,10
2873019,17,10
3316625,17,10
334182,17,10
3466186,17,10
3589899,17,10
373196,17,10
3747578,17,10
3946840,17,10
4121587,17,10
4166646,17,10
4191514,17,10
440434,17,10
4466248,17,10
454825,17,10
4556622,17,10
4602753,17,10
463673,17,10
4893979,17,10
520546,17,10
5207836,17,10
526585,17,10
555023,17,10
575430,17,10
626135,17,10
641526,17,10
65344,17,10
701597,17,10
740218,17,10
838433,17,10
892929,17,10
962144,17,10
98519,17,10
101881,18,10
102011,18,10
1053189,18,10
1075882,18,10
1228971,18,10
122908,18,10
1297054,18,10
1348293,18,10
1358481,18,10
1368807,18,10
1386787,18,10
1494770,18,10
1509256,18,10
1584747,18,10
159300,18,10
1617034,18,10
1636776,18,10
1703743,18,10
175354,18,10
1806104,18,10
1848736,18,10
1869537,18,10
2028451,18,10
2067694,18,10
2069022,18,10
210958,18,10
2216083,18,10
221861,18,10
2220442,18,10
223989,18,10
2299764,18,10
2400727,18,10
245058,18,10
245797,18,10
249763,18,10
2574660,18,10
2657745,18,10
2685891,18,10
2896532,18,10
2920422,18,10
3129430,18,10
337549,18,10
339260,18,10
3477720,18,10
350079,18,10
358072,18,10
4090204,18,10
4103214,18,10
4175300,18,10
4187643,18,10
4275331,18,10
4417912,18,10
4427228,18,10
4441740,18,10
4558824,18,10
4559207,18,10
4802145,18,10
4805565,18,10
4860747,18,10
4860836,18,10
5056069,18,10
516277,18,10
5410721,18,10
557054,18,10
568177,18,10
581314,18,10
676323,18,10
71988,18,10
722005,18,10
840298,18,10
848093,18,10
893750,18,10
98474,18,10
100498,19,10
101958,19,10
102831,19,10
1094728,19,10
111734,19,10
1170404,19,10
1173985,19,10
120113,19,10
120140,19,10
1306676,19,10
138572,19,10
1396659,19,10
1463521,19,10
1519392,19,10
156392,19,10
1569331,19,10
157630,19,10
162742,19,10
167548,19,10
1676462,19,10
1680848,19,10
169999,19,10
174485,19,10
176757,19,10
1809484,19,10
1811227,19,10
1912674,19,10
2038925,19,10
2069848,19,10
2172432,19,10
238547,19,10
2407424,19,10
2416196,19,10
2445192,19,10
249438,19,10
249838,19,10
2660190,19,10
2833966,19,10
291909,19,10
2944014,19,10
2950111,19,10
3000956,19,10
310144,19,10
310361,19,10
3134780,19,10
3201259,19,10
325099,19,10
3254327,19,10
3388940,19,10
3457006,19,10
346989,19,10
3510895,19,10
3596108,19,10
3627194,19,10
4233690,19,10
425905,19,10
433571,19,10
4370084,19,10
4411660,19,10
448193,19,10
4739363,19,10
4742624,19,10
476253,19,10
4771516,19,10
4879414,19,10
4941540,19,10
5057719,19,10
5079882,19,10
5350826,19,10
5562491,19,10
569743,19,10
574330,19,10
587624,19,10
685854,19,10
732973,19,10
783664,19,10
822617,19,10
845563,19,10
961313,19,10
98600,19,10
102699,20,10
1041254,20,10
1045882,20,10
1047992,20,10
112878,20,10
114970,20,10
115286,20,10
116674,20,10
129616,20,10
130355,20,10
1321828,20,10
1382691,20,10
1454668,20,10
1560853,20,10
156298,20,10
1580662,20,10
160122,20,10
1633329,20,10
1703714,20,10
173343,20,10
174888,20,10
1798371,20,10
204294,20,10
205893,20,10
207567,20,10
2132299,20,10
214844,20,10
2153828,20,10
2474852,20,10
2507819,20,10
2677264,20,10
2689273,20,10
276364,20,10
2816165,20,10
2827716,20,10
2850539,20,10
292927,20,10
306487,20,10
3108966,20,10
319489,20,10
321593,20,10
3321879,20,10
374573,20,10
3841580,20,10
391455,20,10
4149153,20,10
442258,20,10
4544392,20,10
4961100,20,10
5056146,20,10
5060452,20,10
5075700,20,10
5137664,20,10
519477,20,10
530230,20,10
605515,20,10
620768,20,10
622745,20,10
626716,20,10
736228,20,10
848017,20,10
933685,20,10
953613,20,10
967197,20,10
98467,20,10
100711,21,10
1036309,21,10
1078395,21,10
1170087,21,10
120049,21,10
121471,21,10
1219877,21,10
129001,21,10
130055,21,10
1377232,21,10
1380178,21,10
141206,21,10
1491288,21,10
1569053,21,10
1576674,21,10
1580867,21,10
1810931,21,10
1819155,21,10
1875862,21,10
1883772,21,10
200123,21,10
2113966,21,10
217053,21,10
2254780,21,10
2307719,21,10
257129,21,10
2768332,21,10
2966155,21,10
300848,21,10
306973,21,10
3107011,21,10
3109091,21,10
3194235,21,10
322935,21,10
3330965,21,10
334708,21,10
338106,21,10
3807110,21,10
405526,21,10
4731863,21,10
4887008,21,10
494246,21,10
530282,21,10
665884,21,10
671614,21,10
679654,21,10
689000,21,10
691514,21,10
840175,21,10
847899,21,10
956536,21,10
978814,21,10
982532,21,10
99197,21,10
99995,21,10
103063,22,10
120357,22,10
1220063,22,10
124782,22,10
143217,22,10
1491346,22,10
1506340,22,10
1513141,22,10
1593531,22,10
1629763,22,10
1663831,22,10
202885,22,10
2334064,22,10
237800,22,10
2399320,22,10
2456495,22,10
251405,22,10
254829,22,10
2877689,22,10
2900050,22,10
320083,22,10
320279,22,10
3432847,22,10
3527339,22,10
3543324,22,10
3564519,22,10
360690,22,10
3700607,22,10
3832352,22,10
397931,22,10
4037630,22,10
4098432,22,10
411070,22,10
4130068,22,10
418759,22,10
4199551,22,10
4233568,22,10
4277351,22,10
4450304,22,10
4731001,22,10
4746677,22,10
5041343,22,10
5082401,22,10
555066,22,10
612708,22,10
782458,22,10
821172,22,10
894146,22,10
927134,22,10
943731,22,10
1012478,23,10
1018087,23,10
1085430,23,10
111998,23,10
112011,23,10
112791,23,10
1161416,23,10
1180336,23,10
120018,23,10
124283,23,10
128514,23,10
1385461,23,10
1391960,23,10
1446060,23,10
1462882,23,10
1504962,23,10
153661,23,10
155462,23,10
160771,23,10
1649903,23,10
1681631,23,10
1714485,23,10
2092375,23,10
2093745,23,10
2435965,23,10
2456524,23,10
2573183,23,10
258643,23,10
2592696,23,10
2873105,23,10
297792,23,10
3183516,23,10
3626550,23,10
3859412,23,10
4185049,23,10
421174,23,10
4273208,23,10
429302,23,10
4318365,23,10
4402790,23,10
448255,23,10
4650668,23,10
4717073,23,10
4953548,23,10
5054554,23,10
5135455,23,10
633942,23,10
680014,23,10
687593,23,10
893952,23,10
894695,23,10
990482,23,10
99963,23,10
100788,24,10
102253,24,10
103986,24,10
1095329,24,10
112990,24,10
1167344,24,10
1389258,24,10
1476183,24,10
1507726,24,10
1568442,24,10
169630,24,10
170208,24,10
172257,24,10
1819015,24,10
1861221,24,10
1873717,24,10
19091,24,10
240223,24,10
2580205,24,10
260040,24,10
2656028,24,10
277754,24,10
2830554,24,10
3085703,24,10
3110243,24,10
3144611,24,10
322497,24,10
3288907,24,10
3816434,24,10
449752,24,10
453793,24,10
4636841,24,10
4734292,24,10
4773996,24,10
4797266,24,10
4821430,24,10
4866681,24,10
5049152,24,10
510991,24,10
5111972,24,10
523995,24,10
618716,24,10
62450,24,10
693987,24,10
801117,24,10
805363,24,10
806025,24,10
835097,24,10
840456,24,10
953792,24,10
954347,24,10
100526,25,10
101179,25,10
103459,25,10
110468,25,10
111451,25,10
1115045,25,10
1128985,25,10
113727,25,10
114200,25,10
115703,25,10
1199112,25,10
1204675,25,10
1207076,25,10
131113,25,10
1405952,25,10
1503991,25,10
1568964,25,10
1642542,25,10
1658229,25,10
1702354,25,10
173233,25,10
190797,25,10
197103,25,10
2043496,25,10
2174309,25,10
224459,25,10
253228,25,10
2687357,25,10
3036841,25,10
310898,25,10
316949,25,10
3934623,25,10
4450270,25,10
4574841,25,10
4708886,25,10
4820985,25,10
4860673,25,10
4880201,25,10
5038784,25,10
510394,25,10
52713,25,10
5299095,25,10
5412918,25,10
5450533,25,10
688327,25,10
814451,25,10
880592,25,10
111322,26,10
1160379,26,10
1175684,26,10
1199150,26,10
121295,26,10
121912,26,10
128338,26,10
1432713,26,10
1613536,26,10
167268,26,10
1709042,26,10
1884891,26,10
2342648,26,10
304388,26,10
3143545,26,10
3246202,26,10
334313,26,10
3532650,26,10
4066668,26,10
4392675,26,10
4499974,26,10
4511317,26,10
4582685,26,10
475020,26,10
480897,26,10
5020870,26,10
509708,26,10
52033,26,10
564322,26,10
630860,26,10
698177,26,10
839630,26,10
100354,27,10
102704,27,10
1056394,27,10
110094,27,10
1103686,27,10
110751,27,10
111631,27,10
113078,27,10
116151,27,10
117152,27,10
123593,27,10
130078,27,10
143605,27,10
156270,27,10
159335,27,10
174351,27,10
175353,27,10
1844028,27,10
1851580,27,10
1881723,27,10
207021,27,10
2239393,27,10
2336357,27,10
249146,27,10
258275,27,10
267586,27,10
299227,27,10
3079663,27,10
4123461,27,10
4269291,27,10
471140,27,10
4945632,27,10
5061352,27,10
5078125,27,10
5411481,27,10
585534,27,10
674523,27,10
735124,27,10
893444,27,10
955018,27,10
983155,27,10
98932,27,10
989532,27,10
99290,27,10
101300,28,10
116971,28,10
125783,28,10
1347947,28,10
1367826,28,10
1520866,28,10
1648976,28,10
174943,28,10
183461,28,10
192343,28,10
203274,28,10
2058449,28,10
208883,28,10
227077,28,10
230631,28,10
321245,28,10
398029,28,10
430230,28,10
4542404,28,10
4546234,28,10
4772792,28,10
569590,28,10
697025,28,10
737618,28,10
763826,28,10
821493,28,10
99326,28,10
100747,29,10
101600,29,10
104484,29,10
110478,29,10
111151,29,10
113090,29,10
1187956,29,10
125457,29,10
1288685,29,10
1463075,29,10
1579509,29,10
167777,29,10
198467,29,10
2376711,29,10
339151,29,10
3454356,29,10
3569891,29,10
3597858,29,10
3847836,29,10
416033,29,10
4218860,29,10
436890,29,10
4486866,29,10
4737226,29,10
4861175,29,10
5037622,29,10
5083228,29,10
5221979,29,10
526038,29,10
566305,29,10
641065,29,10
739174,29,10
759531,29,10
808388,29,10
838626,29,10
893738,29,10
956744,29,10
102681,30,10
1086077,30,10
111094,30,10
1149338,30,10
1154738,30,10
1159847,30,10
122009,30,10
122433,30,10
1337588,30,10
160050,30,10
203442,30,10
210667,30,10
2380569,30,10
2402860,30,10
257520,30,10
2981443,30,10
306736,30,10
32320,30,10
3440032,30,10
384398,30,10
4215401,30,10
4561389,30,10
502269,30,10
554951,30,10
615343,30,10
690015,30,10
748696,30,10
795013,30,10
804985,30,10
97743,30,10
112636,31,10
1163500,31,10
116753,31,10
125092,31,10
128040,31,10
132003,31,10
1392964,31,10
151280,31,10
159822,31,10
159831,31,10
166275,31,10
2105052,31,10
4428156,31,10
4747571,31,10
4809714,31,10
4867080,31,10
503692,31,10
5099538,31,10
644376,31,10
857525,31,10
867090,31,10
961887,31,10
1056442,32,10
1080419,32,10
1218045,32,10
1341891,32,10
1392530,32,10
1463418,32,10
149677,32,10
1576550,32,10
159925,32,10
1722845,32,10
207607,32,10
2314078,32,10
233536,32,10
253486,32,10
3442821,32,10
381311,32,10
4276362,32,10
4839022,32,10
5017702,32,10
5117972,32,10
600611,32,10
799622,32,10
955704,32,10
986036,32,10
98789,32,10
98855,32,10
100996,33,10
1441246,33,10
162794,33,10
1630691,33,10
180011,33,10
356972,33,10
3832238,33,10
4271227,33,10
4349374,33,10
4396810,33,10
4729952,33,10
4864341,33,10
4868318,33,10
5059331,33,10
53611,33,10
555180,33,10
901677,33,10
99027,33,10
101759,34,10
101783,34,10
1830571,34,10
2079541,34,10
2419122,34,10
2465638,34,10
3152840,34,10
3459818,34,10
4086657,34,10
4495145,34,10
4757118,34,10
582744,34,10
671975,34,10
852606,34,10
920096,34,10
1012797,35,10
1123446,35,10
112905,35,10
307643,35,10
4252878,35,10
4280652,35,10
5378254,35,10
691217,35,10
101372,36,10
128813,36,10
1700407,36,10
2828390,36,10
316584,36,10
3512273,36,10
433619,36,10
4834134,36,10
522884,36,10
674191,36,10
956169,36,10
1015390,37,10
1397852,37,10
1416786,37,10
1883452,37,10
3520699,37,10
696490,37,10
910448,37,10
97612,37,10
100576,38,10
102889,38,10
110307,38,10
111413,38,10
146883,38,10
159649,38,10
1652990,38,10
247500,38,10
4333421,38,10
4726998,38,10
862199,38,10
99171,38,10
133558,39,10
1727548,39,10
306125,39,10
4342078,39,10
4582683,39,10
101454,40,10
104899,40,10
1102793,40,10
1715792,40,10
1778818,40,10
303817,40,10
4151717,40,10
4805786,40,10
5448414,40,10
5488859,40,10
907197,40,10
174815,41,10
3311410,41,10
4279998,41,10
5101442,41,10
1355594,42,10
306645,42,10
959517,42,10
322796,43,10
100385,44,10
150578,44,10
2542693,44,10
4495450,44,10
600526,44,10
129295,45,10
1672212,45,10
5196820,45,10
1139749,46,10
121670,46,10
191381,46,10
2968186,46,10
439882,46,10
4968038,46,10
3847338,47,10
419528,47,10
4749613,47,10
4849295,47,10
4858703,50,10
4866232,50,10
503644,50,10
5214713,50,10
707769,50,10
100902,51,10
173552,51,10
4715515,51,10
140758,52,10
222069,52,10
3656210,52,10
4863776,52,10
1100189,54,10
5152357,54,10
862472,54,10
1558844,55,10
2862507,55,10
215524,57,10
5143366,57,10
1346485,58,10
5413715,58,10
4411139,59,10
4009613,60,10
5454215,60,10
983890,60,10
4842706,63,10
1015126,64,10
1109458,64,10
4009927,65,10
594917,65,10
1586579,66,10
5216551,66,10
5553989,68,10
4604704,70,10
693089,70,10
431150,71,10
5010698,73,10
2538312,74,10
4173407,82,10
162186,83,10
964371,85,10
1464572,91,10
3567467,92,10
4216786,95,10
4564465,98,10
4962117,99,10
110752,104,10
1332859,109,10
4831009,111,10
5167912,111,10
5117734,119,10
5475555,130,10
634491,132,10
849443,135,10
3304973,152,10
5545896,236,10
4923463,292,10
127149,11,11
2818731,11,11
298685,11,11
3844284,11,11
3860223,11,11
4545496,11,11
4860220,11,11
5019530,11,11
1262245,12,11
1815181,12,11
2099481,12,11
3335893,12,11
3499903,12,11
4861508,12,11
4890373,12,11
4899424,12,11
4907948,12,11
4951697,12,11
573340,12,11
899480,12,11
1001248,13,11
1100148,13,11
1148978,13,11
1234825,13,11
1239362,13,11
1356433,13,11
185643,13,11
188412,13,11
1911618,13,11
2046962,13,11
210217,13,11
2120643,13,11
228229,13,11
309517,13,11
3951511,13,11
4346251,13,11
473024,13,11
503371,13,11
5047734,13,11
630799,13,11
734727,13,11
744756,13,11
99003,13,11
112249,14,11
131079,14,11
1389528,14,11
1403062,14,11
1471851,14,11
1490859,14,11
1491286,14,11
1502483,14,11
154149,14,11
1597462,14,11
167593,14,11
168224,14,11
203355,14,11
203559,14,11
2085202,14,11
2318551,14,11
2400394,14,11
2810205,14,11
2848241,14,11
323269,14,11
336717,14,11
3440871,14,11
3584436,14,11
3624824,14,11
3776184,14,11
4057444,14,11
4097154,14,11
4219810,14,11
4405390,14,11
4910269,14,11
509863,14,11
5190344,14,11
660312,14,11
736062,14,11
818422,14,11
835611,14,11
840582,14,11
101244,15,11
103829,15,11
109164,15,11
114003,15,11
129098,15,11
129434,15,11
133925,15,11
1389809,15,11
1485823,15,11
1495623,15,11
1538135,15,11
1560887,15,11
1581523,15,11
1621525,15,11
1672777,15,11
167978,15,11
168152,15,11
184290,15,11
186947,15,11
1931022,15,11
2181930,15,11
2283058,15,11
2324699,15,11
2709303,15,11
2954094,15,11
3339621,15,11
3566282,15,11
3875334,15,11
3906993,15,11
4109732,15,11
4282551,15,11
4773388,15,11
538055,15,11
848102,15,11
912078,15,11
917944,15,11
101237,16,11
101601,16,11
1020946,16,11
103221,16,11
1082416,16,11
1207284,16,11
1229238,16,11
1263506,16,11
1353601,16,11
1359952,16,11
1519064,16,11
17073,16,11
1747278,16,11
177215,16,11
1942662,16,11
2048442,16,11
210598,16,11
2229064,16,11
226808,16,11
228784,16,11
2307503,16,11
237101,16,11
2432301,16,11
306401,16,11
3091747,16,11
3110146,16,11
313772,16,11
3365770,16,11
3461152,16,11
3466561,16,11
3700740,16,11
3746137,16,11
399056,16,11
404681,16,11
4089664,16,11
4468357,16,11
4568009,16,11
4705157,16,11
4907182,16,11
4909586,16,11
4919245,16,11
502795,16,11
568213,16,11
678639,16,11
701935,16,11
792432,16,11
796069,16,11
798328,16,11
811605,16,11
845501,16,11
889669,16,11
927077,16,11
1002665,17,11
101699,17,11
1020912,17,11
102975,17,11
1114059,17,11
113428,17,11
113744,17,11
1169933,17,11
1228874,17,11
1241881,17,11
132087,17,11
1386919,17,11
1422759,17,11
1517523,17,11
1587557,17,11
1652502,17,11
1678501,17,11
172439,17,11
1800552,17,11
1829055,17,11
1850983,17,11
203825,17,11
206002,17,11
2076012,17,11
2128236,17,11
2309899,17,11
2423875,17,11
255873,17,11
2686034,17,11
2686969,17,11
2706017,17,11
2719252,17,11
303986,17,11
3284038,17,11
360879,17,11
375012,17,11
3779516,17,11
3843376,17,11
3870567,17,11
3882528,17,11
3892457,17,11
414320,17,11
4510887,17,11
453325,17,11
4860143,17,11
5095571,17,11
612427,17,11
669159,17,11
688184,17,11
918179,17,11
922424,17,11
927983,17,11
953413,17,11
954353,17,11
100818,18,11
1039679,18,11
104232,18,11
104765,18,11
105124,18,11
1055651,18,11
109405,18,11
109688,18,11
1108630,18,11
1115907,18,11
112304,18,11
113941,18,11
115137,18,11
1169371,18,11
118158,18,11
119115,18,11
1219906,18,11
125617,18,11
127136,18,11
128364,18,11
1398947,18,11
1406972,18,11
14477,18,11
1502930,18,11
1567635,18,11
168082,18,11
1681136,18,11
1697441,18,11
170355,18,11
2027811,18,11
206551,18,11
210230,18,11
220613,18,11
222041,18,11
225752,18,11
2650747,18,11
2720727,18,11
3058994,18,11
307520,18,11
3237881,18,11
341618,18,11
3471737,18,11
3742337,18,11
398247,18,11
4111487,18,11
4113904,18,11
4192274,18,11
451018,18,11
4703397,18,11
4733481,18,11
4860528,18,11
4877161,18,11
5061799,18,11
5136256,18,11
5178342,18,11
554885,18,11
587570,18,11
637289,18,11
751754,18,11
797901,18,11
805977,18,11
821644,18,11
99396,18,11
100624,19,11
102533,19,11
1081808,19,11
1148073,19,11
115958,19,11
1197335,19,11
1206287,19,11
1208367,19,11
1220616,19,11
122961,19,11
1282518,19,11
129934,19,11
1472022,19,11
1496325,19,11
1562063,19,11
1592062,19,11
160874,19,11
1616448,19,11
1620304,19,11
2147729,19,11
235078,19,11
2515141,19,11
293192,19,11
3756521,19,11
3777681,19,11
396873,19,11
401993,19,11
4051282,19,11
4059076,19,11
4119141,19,11
448930,19,11
4501960,19,11
4807854,19,11
484296,19,11
4890001,19,11
4897069,19,11
493174,19,11
5071122,19,11
511518,19,11
611405,19,11
615046,19,11
667886,19,11
776854,19,11
798351,19,11
901811,19,11
926854,19,11
98598,19,11
991126,19,11
992083,19,11
99970,19,11
101119,20,11
103820,20,11
112389,20,11
114795,20,11
1147985,20,11
116849,20,11
1247154,20,11
128324,20,11
128981,20,11
130769,20,11
1378881,20,11
1389606,20,11
1425677,20,11
1451483,20,11
1478054,20,11
1489290,20,11
1493187,20,11
154568,20,11
1562710,20,11
1583135,20,11
1590480,20,11
1609090,20,11
1633071,20,11
1668788,20,11
184505,20,11
203083,20,11
210707,20,11
2341512,20,11
2389476,20,11
2678338,20,11
2679130,20,11
2699125,20,11
306578,20,11
315304,20,11
3440388,20,11
4129127,20,11
4232908,20,11
4449195,20,11
450707,20,11
4511861,20,11
4547523,20,11
4774919,20,11
4790650,20,11
512348,20,11
528070,20,11
592453,20,11
694921,20,11
762823,20,11
821027,20,11
892814,20,11
913935,20,11
932476,20,11
985292,20,11
98767,20,11
101164,21,11
1049543,21,11
110434,21,11
1104350,21,11
111227,21,11
111614,21,11
112262,21,11
112427,21,11
1127536,21,11
112756,21,11
116502,21,11
1180735,21,11
1185979,21,11
129194,21,11
129367,21,11
130905,21,11
1416684,21,11
142795,21,11
1461637,21,11
1475101,21,11
1503427,21,11
1597065,21,11
161362,21,11
1648150,21,11
172904,21,11
1756922,21,11
1757844,21,11
1803389,21,11
185556,21,11
188297,21,11
202950,21,11
210476,21,11
219364,21,11
252263,21,11
2968947,21,11
2985966,21,11
305402,21,11
310169,21,11
3158642,21,11
3177999,21,11
334819,21,11
339777,21,11
390991,21,11
400384,21,11
4074764,21,11
4122074,21,11
4139821,21,11
4233698,21,11
4288655,21,11
4409759,21,11
4437610,21,11
4551491,21,11
4582192,21,11
4757394,21,11
4779319,21,11
569575,21,11
589411,21,11
625134,21,11
626999,21,11
756141,21,11
762623,21,11
799838,21,11
827258,21,11
839803,21,11
854959,21,11
989560,21,11
1018486,22,11
1078691,22,11
1102794,22,11
111209,22,11
1118061,22,11
113652,22,11
115298,22,11
118410,22,11
124340,22,11
124700,22,11
129030,22,11
130906,22,11
131129,22,11
132360,22,11
1473721,22,11
1477735,22,11
1577216,22,11
1602542,22,11
1634006,22,11
1678456,22,11
1701657,22,11
1714105,22,11
174004,22,11
197010,22,11
201073,22,11
214657,22,11
2153863,22,11
240391,22,11
2436518,22,11
2514157,22,11
2559073,22,11
289545,22,11
3154497,22,11
377014,22,11
389351,22,11
396075,22,11
4240955,22,11
4448111,22,11
4542710,22,11
464305,22,11
4700292,22,11
4850134,22,11
5055942,22,11
5240963,22,11
577373,22,11
630374,22,11
667415,22,11
741675,22,11
782441,22,11
798725,22,11
85321,22,11
98455,22,11
98662,22,11
995043,22,11
100046,23,11
104035,23,11
1055820,23,11
113416,23,11
1151771,23,11
115590,23,11
1178237,23,11
121362,23,11
121877,23,11
122265,23,11
1225693,23,11
126863,23,11
1464928,23,11
1483735,23,11
1505626,23,11
159748,23,11
1668351,23,11
1799538,23,11
1848690,23,11
2034401,23,11
20420,23,11
240823,23,11
3126360,23,11
313037,23,11
320662,23,11
3251054,23,11
342606,23,11
3439253,23,11
347914,23,11
3547362,23,11
391767,23,11
3938581,23,11
4108738,23,11
412476,23,11
4177282,23,11
4262395,23,11
4342417,23,11
4456879,23,11
4714129,23,11
4821488,23,11
495181,23,11
562067,23,11
569908,23,11
625798,23,11
