mac_id,total_times,total_days
1402285,20,9
1406070,20,9
1406892,20,12
1416985,20,6
1417346,20,6
1423564,20,12
1425677,20,11
1431741,20,9
144027,20,9
1440364,20,6
144180,20,6
1446003,20,4
144713,20,9
1447191,20,14
1451483,20,11
1454668,20,10
1464115,20,12
146567,20,8
1473782,20,2
1476548,20,5
1477390,20,8
1478054,20,11
1481413,20,12
1482795,20,13
1482965,20,13
1489290,20,11
1489816,20,8
1493152,20,6
1493187,20,11
149701,20,6
1506864,20,6
1510731,20,7
1516991,20,12
1517114,20,1
1517968,20,1
1525279,20,9
1529923,20,1
154568,20,11
1553541,20,7
1556658,20,7
1560853,20,10
1562710,20,11
156298,20,10
1565840,20,5
1580267,20,3
1580662,20,10
1583135,20,11
158924,20,8
1590480,20,11
1593412,20,8
160122,20,10
1603144,20,13
1609090,20,11
1609902,20,5
1616885,20,2
161898,20,5
1633071,20,11
1633329,20,10
1638482,20,13
1642726,20,3
166492,20,12
1668788,20,11
1675367,20,14
167577,20,12
167901,20,8
168347,20,13
1684281,20,12
1685878,20,9
1693573,20,2
169499,20,13
1695395,20,2
1703714,20,10
1705504,20,1
170646,20,9
1707908,20,1
1723647,20,1
173150,20,13
173343,20,10
174391,20,13
174888,20,10
178623,20,8
1798371,20,10
1804483,20,9
1804816,20,7
1809142,20,9
184505,20,11
1861704,20,3
186741,20,5
1872570,20,4
1873392,20,6
1917455,20,2
192416,20,9
1931184,20,8
1939864,20,7
194715,20,2
1967955,20,2
1968379,20,2
1978756,20,2
200994,20,9
202372,20,5
203083,20,11
2031335,20,8
203160,20,9
2040720,20,12
204294,20,10
204662,20,5
205325,20,1
205893,20,10
2062949,20,12
207541,20,8
207567,20,10
2093180,20,12
2094854,20,7
210707,20,11
210822,20,8
2132299,20,10
214439,20,14
214720,20,8
214844,20,10
2151397,20,7
2153828,20,10
219215,20,7
221589,20,14
22348,20,5
2252640,20,3
225991,20,1
2273760,20,1
227855,20,4
2304120,20,4
2307541,20,3
231426,20,12
2341512,20,11
237433,20,7
237448,20,8
2389476,20,11
2398230,20,7
241363,20,12
2414199,20,3
2432757,20,6
244622,20,6
2446471,20,5
2474852,20,10
2478877,20,3
2507819,20,10
251650,20,2
2530112,20,5
254569,20,6
256128,20,9
2570637,20,5
2578332,20,8
2584035,20,5
2590877,20,9
2593046,20,6
259801,20,9
259925,20,7
2605378,20,7
2642099,20,1
2648979,20,13
2650417,20,5
2655908,20,7
2658579,20,8
2677264,20,10
2678338,20,11
2679130,20,11
268199,20,6
268871,20,8
2689273,20,10
2699125,20,11
2719617,20,13
2756847,20,3
276364,20,10
2787189,20,6
2795953,20,2
2803174,20,7
280385,20,4
2816165,20,10
2827716,20,10
2830385,20,7
2835999,20,6
2836878,20,13
2850539,20,10
2866166,20,9
2871770,20,4
2872777,20,9
287329,20,8
2873994,20,7
2893300,20,7
290871,20,6
2912910,20,2
2918088,20,6
2925218,20,12
292927,20,10
294470,20,8
2944980,20,3
295575,20,13
2961875,20,3
2975638,20,15
2988373,20,9
2999179,20,8
3021348,20,1
3034158,20,5
303873,20,3
3051962,20,14
306487,20,10
306578,20,11
309485,20,8
3108742,20,9
3108966,20,10
31090,20,5
3113695,20,4
315304,20,11
3155711,20,6
3159232,20,8
316620,20,16
317251,20,14
318435,20,5
319489,20,10
3197535,20,9
3215178,20,4
321593,20,10
322141,20,3
3245637,20,4
326074,20,12
3267037,20,14
3267747,20,4
327694,20,3
3298748,20,2
3321879,20,10
3362565,20,6
3374068,20,2
3380302,20,6
339371,20,9
342649,20,6
3440388,20,11
3445711,20,3
3480776,20,9
348592,20,7
3496955,20,6
350944,20,12
3530216,20,5
3531529,20,1
3535109,20,13
3554396,20,4
3556552,20,13
3558563,20,5
3566731,20,3
3589411,20,8
359773,20,4
3612557,20,14
3618452,20,6
3640065,20,5
3663569,20,1
3674402,20,2
367485,20,12
368111,20,14
3682309,20,8
3691692,20,12
3725722,20,8
3740144,20,14
3742305,20,12
374573,20,10
3752430,20,8
376614,20,2
3785472,20,13
3785517,20,7
3809804,20,6
383868,20,13
3841580,20,10
3887361,20,7
3903135,20,2
3908154,20,5
3913962,20,4
391455,20,10
39215,20,5
3944145,20,12
3957285,20,14
3958614,20,7
397827,20,8
398778,20,8
400219,20,14
401925,20,14
4065380,20,9
4069056,20,16
4090751,20,9
411564,20,8
412112,20,3
412118,20,5
4126010,20,8
4128300,20,9
4129127,20,11
4136242,20,9
4149153,20,10
4150582,20,3
4163059,20,6
4184510,20,2
4184561,20,5
4204651,20,4
4215394,20,5
4215628,20,7
4232908,20,11
4275599,20,9
4283697,20,6
4346204,20,5
4365706,20,5
437352,20,9
4380735,20,2
4387620,20,8
4399986,20,13
440835,20,7
442258,20,10
4424590,20,8
4433423,20,5
4438811,20,12
4449195,20,11
4455793,20,2
445751,20,1
4483632,20,8
4495175,20,9
4503942,20,7
450707,20,11
4511861,20,11
453430,20,12
4535792,20,9
4540587,20,2
4543616,20,2
4543751,20,18
454417,20,13
4544184,20,12
4544392,20,10
4547523,20,11
4567172,20,3
4573149,20,7
4586867,20,4
4621644,20,7
4661205,20,6
4677556,20,2
4684131,20,6
4717148,20,9
4718446,20,7
4724827,20,4
4725443,20,7
472864,20,9
4740114,20,3
475957,20,15
4760715,20,12
4761640,20,3
4761995,20,3
4773119,20,9
4774919,20,11
4790650,20,11
4803320,20,6
4809331,20,5
4810083,20,13
4814912,20,3
4821579,20,9
4831169,20,8
4833746,20,5
4836465,20,2
4840312,20,7
4859339,20,4
4860410,20,13
4863844,20,9
4871535,20,4
4871537,20,1
487361,20,8
4873870,20,7
4881313,20,7
488406,20,6
4898523,20,14
4902285,20,20
4911586,20,3
4913318,20,1
4913967,20,1
4920296,20,5
4923840,20,1
4942826,20,2
4948961,20,3
4957048,20,4
4961100,20,10
4961680,20,12
4963600,20,1
4963973,20,1
4965094,20,8
4971397,20,1
4972050,20,2
4977479,20,6
4981034,20,1
4981755,20,1
4984479,20,4
4997428,20,1
500492,20,5
5008273,20,6
5009629,20,7
5019709,20,7
5022514,20,1
5025322,20,9
5035466,20,6
5050705,20,5
5056146,20,10
5060452,20,10
5075693,20,4
5075700,20,10
5076674,20,8
5099311,20,12
5100350,20,7
5106216,20,6
5115840,20,3
5120233,20,8
5120234,20,5
512348,20,11
5132263,20,2
5137664,20,10
5146171,20,1
5146601,20,6
5154867,20,6
5162534,20,4
5164488,20,5
5172072,20,3
5177745,20,9
5180565,20,3
5184166,20,1
5188264,20,5
519477,20,10
5208192,20,2
5219171,20,2
522123,20,13
5234809,20,6
5263776,20,3
527376,20,8
5274175,20,4
528070,20,11
530230,20,10
5303931,20,9
534324,20,8
5374235,20,1
5393733,20,2
5402282,20,3
5420729,20,9
542700,20,3
5428000,20,6
5430081,20,1
5445820,20,3
5448596,20,7
5455358,20,7
5458742,20,1
547818,20,7
5495294,20,6
5498250,20,4
5501308,20,1
5502609,20,7
5506691,20,7
5517304,20,3
5522619,20,8
5539116,20,2
5540421,20,2
5541410,20,1
5550418,20,1
5554814,20,2
5573059,20,3
5588539,20,1
559633,20,12
5596408,20,5
564091,20,12
5645874,20,6
5646223,20,1
5647736,20,1
5648489,20,4
5671023,20,6
5686825,20,1
569841,20,4
5707664,20,5
570858,20,13
5717398,20,2
572266,20,13
5743013,20,2
5772000,20,4
5789732,20,3
5841362,20,1
58517,20,2
5856875,20,3
5877359,20,2
589505,20,9
591329,20,6
592453,20,11
593888,20,4
605515,20,10
618738,20,4
619781,20,8
620768,20,10
620899,20,9
622745,20,10
623017,20,12
625818,20,14
626716,20,10
629216,20,2
629650,20,2
635464,20,14
642194,20,1
652710,20,7
658727,20,8
672263,20,3
682631,20,12
686432,20,12
68826,20,6
694921,20,11
697973,20,7
70246,20,7
703702,20,8
717258,20,7
736228,20,10
741542,20,3
762823,20,11
764466,20,4
772004,20,9
78068,20,9
792783,20,4
793321,20,7
811280,20,13
811898,20,1
821027,20,11
827826,20,9
837734,20,14
838179,20,9
838409,20,9
839036,20,8
84200,20,6
843836,20,2
848017,20,10
861087,20,3
869267,20,7
892475,20,12
892814,20,11
894106,20,12
894164,20,9
913935,20,11
917836,20,9
924144,20,6
925485,20,16
932476,20,11
933685,20,10
935780,20,4
953613,20,10
957310,20,7
961189,20,4
961661,20,9
967197,20,10
983426,20,8
98467,20,10
985292,20,11
986079,20,5
98631,20,8
98767,20,11
98995,20,8
991610,20,3
99529,20,3
995468,20,3
99552,20,9
999357,20,4
100033,21,9
100711,21,10
100729,21,13
101164,21,11
101585,21,12
101627,21,14
1018278,21,16
1019471,21,2
1020437,21,1
102940,21,9
1032959,21,9
1036181,21,9
1036309,21,10
1036560,21,7
1037053,21,6
1040272,21,5
104183,21,9
104691,21,4
1049543,21,11
1074430,21,6
1078395,21,10
1085995,21,4
1087427,21,13
1093022,21,13
109696,21,13
1100596,21,3
110075,21,7
1103438,21,12
110434,21,11
1104350,21,11
110526,21,14
110722,21,9
1111200,21,5
111227,21,11
111372,21,8
111614,21,11
111782,21,4
1118421,21,3
1121746,21,12
112262,21,11
112427,21,11
1127536,21,11
112756,21,11
1129105,21,2
1135665,21,6
114064,21,9
115289,21,9
1161399,21,5
116502,21,11
1168470,21,12
116957,21,8
1170087,21,10
1170233,21,4
117687,21,16
117775,21,7
1177797,21,16
1178094,21,12
1180735,21,11
1185979,21,11
118602,21,2
1188778,21,1
120049,21,10
1204319,21,2
120579,21,12
121323,21,12
121471,21,10
121875,21,14
1219877,21,10
1222557,21,7
122400,21,2
1224684,21,5
122914,21,4
1229147,21,8
123039,21,7
124806,21,8
125288,21,4
125712,21,13
126057,21,8
126257,21,9
1266049,21,15
126605,21,8
1267132,21,5
127813,21,8
128226,21,14
129001,21,10
1290708,21,6
1291220,21,2
129194,21,11
129367,21,11
129372,21,8
129472,21,6
129493,21,9
130055,21,10
130126,21,9
130368,21,4
130905,21,11
1325102,21,3
133154,21,12
133625,21,13
1359227,21,9
137052,21,5
1372193,21,8
137700,21,6
1377232,21,10
1377259,21,8
1380178,21,10
1380585,21,9
138159,21,8
1387613,21,12
1396482,21,6
140338,21,12
1405132,21,12
1411488,21,12
141206,21,10
1414156,21,6
1416684,21,11
1418635,21,7
1425258,21,6
1427595,21,3
142795,21,11
1437125,21,13
144270,21,4
1461260,21,14
1461637,21,11
1465727,21,12
1471450,21,5
1475101,21,11
1481615,21,8
1483725,21,12
1491288,21,10
1491302,21,8
1494211,21,12
1494277,21,8
1495531,21,9
1496430,21,13
1503427,21,11
1507149,21,8
1509989,21,9
1514962,21,5
1567014,21,8
1569053,21,10
15740,21,8
1576674,21,10
1580867,21,10
1585514,21,2
1585869,21,7
159150,21,8
159282,21,8
159446,21,12
1597065,21,11
1599418,21,7
1600273,21,12
1601163,21,5
160814,21,13
161362,21,11
1621837,21,4
163402,21,7
163639,21,9
1648150,21,11
1653712,21,13
1659360,21,13
1671040,21,4
167637,21,4
1678863,21,12
168206,21,13
1691726,21,4
1699938,21,4
1702007,21,9
1712938,21,6
171329,21,3
1716821,21,5
1717366,21,7
172845,21,12
1728751,21,15
172903,21,8
172904,21,11
1733398,21,14
1733756,21,9
1744755,21,12
174592,21,12
1746644,21,9
1756922,21,11
1757844,21,11
175788,21,13
1761142,21,2
1761330,21,13
1774408,21,5
177532,21,12
178049,21,2
1787471,21,13
180071,21,14
1803389,21,11
1804866,21,7
1810931,21,10
1819155,21,10
182509,21,1
1829568,21,5
1847402,21,7
1851079,21,13
1854630,21,9
1855392,21,13
185556,21,11
1857284,21,17
1870745,21,7
1875862,21,10
188297,21,11
1883772,21,10
1904519,21,9
1913672,21,14
192469,21,2
192924,21,5
194174,21,4
1945405,21,6
197754,21,9
200123,21,10
2003289,21,13
2027451,21,2
2029459,21,9
202950,21,11
2047242,21,7
205353,21,15
2061030,21,4
2068750,21,9
2074855,21,6
207887,21,6
208110,21,12
2092409,21,9
210476,21,11
211171,21,7
211384,21,3
2113966,21,10
2117349,21,9
2130793,21,13
2133341,21,5
213591,21,13
216612,21,3
216685,21,9
217053,21,10
2181298,21,13
219364,21,11
2200273,21,2
2202544,21,8
2210150,21,9
223157,21,12
223917,21,6
2244141,21,7
2254780,21,10
229638,21,9
2306974,21,8
2307281,21,15
2307719,21,10
2308966,21,8
236771,21,8
237791,21,7
238641,21,16
238844,21,12
240550,21,8
240619,21,4
243161,21,12
247248,21,2
247996,21,3
249997,21,6
2522425,21,5
252263,21,11
257129,21,10
257299,21,1
2596235,21,3
2614206,21,7
2628238,21,7
2631414,21,8
264035,21,3
2672269,21,9
2672939,21,4
272150,21,13
2730197,21,5
2749088,21,2
275389,21,7
275884,21,6
2768332,21,10
2828084,21,2
2856781,21,9
2879788,21,8
2950469,21,6
2951492,21,14
2966155,21,10
2968947,21,11
2985966,21,11
2989068,21,9
2995685,21,5
2999855,21,3
300788,21,4
300848,21,10
304503,21,5
304755,21,12
305402,21,11
3059875,21,2
306608,21,12
306973,21,10
3071711,21,8
308175,21,7
310169,21,11
3107011,21,10
310796,21,3
3109091,21,10
311586,21,9
312393,21,3
3136487,21,2
3158057,21,8
3158642,21,11
317024,21,15
3177999,21,11
318403,21,3
3194235,21,10
3203311,21,9
3218297,21,9
322218,21,12
3223968,21,7
322935,21,10
323295,21,5
3295929,21,7
3323500,21,7
3330965,21,10
3345946,21,4
334708,21,10
334819,21,11
338106,21,10
339777,21,11
3438815,21,9
3453161,21,13
3471049,21,12
3471434,21,8
3474430,21,1
349583,21,8
3496176,21,15
3527241,21,8
3528399,21,3
353490,21,6
3558984,21,4
359435,21,8
3620634,21,9
3634551,21,7
3653889,21,7
3700772,21,2
372806,21,14
3730888,21,14
3731704,21,3
3737063,21,5
377944,21,5
3807110,21,10
3846881,21,3
386673,21,6
3882960,21,9
3892729,21,13
390991,21,11
391812,21,2
392556,21,9
3969530,21,8
398803,21,13
3999519,21,4
400384,21,11
400647,21,6
4025904,21,3
402631,21,12
405526,21,10
4065086,21,8
4067121,21,12
406724,21,5
4074764,21,11
4111025,21,8
4113285,21,5
4116864,21,12
4122074,21,11
4139821,21,11
414088,21,8
414498,21,3
4149091,21,14
4194731,21,7
4233698,21,11
4274242,21,8
4277040,21,9
4288655,21,11
4358310,21,2
4395969,21,12
4409759,21,11
4436626,21,13
4437610,21,11
4450590,21,12
447109,21,9
4488377,21,13
4511152,21,3
451205,21,9
4542260,21,12
4545604,21,9
4551491,21,11
4552233,21,5
4563116,21,5
4565861,21,2
4575868,21,4
4582192,21,11
4598514,21,14
4626794,21,2
4648118,21,6
468081,21,9
4687529,21,1
4705273,21,17
4708866,21,1
4715454,21,8
4717575,21,9
4722136,21,4
4731863,21,10
4735153,21,9
473683,21,7
474256,21,6
4744393,21,8
4746868,21,8
4751065,21,3
4757394,21,11
4764863,21,9
4775651,21,8
4779319,21,11
4781901,21,12
4789764,21,4
4797232,21,12
4802370,21,3
4812620,21,7
4843382,21,5
4848472,21,8
4848588,21,3
4848925,21,7
4856257,21,3
4860608,21,14
4860674,21,13
4860920,21,3
4861687,21,14
4862402,21,2
4871661,21,4
4872473,21,6
4877206,21,3
4877774,21,12
4883956,21,6
4887008,21,10
4888809,21,3
489064,21,7
4899182,21,15
4900516,21,4
4903790,21,3
4904960,21,7
4908044,21,2
4911708,21,8
4913315,21,1
4923841,21,1
492385,21,8
4932042,21,5
494246,21,10
4957056,21,4
4966596,21,4
4998303,21,4
5017399,21,6
5023739,21,6
5025753,21,3
504418,21,2
5052906,21,5
5061344,21,2
5069643,21,8
5071562,21,2
507240,21,6
5083717,21,7
5096782,21,3
5105953,21,4
5111958,21,6
5115364,21,7
512165,21,3
5123860,21,9
5130936,21,6
5131986,21,2
5143979,21,8
5231257,21,2
523278,21,14
5242997,21,1
5282252,21,8
528513,21,15
5286224,21,4
5290519,21,7
530282,21,10
530896,21,15
5339707,21,12
5348544,21,2
5385991,21,1
5400159,21,1
540171,21,1
540509,21,9
5407344,21,8
5447386,21,7
5458747,21,1
5461097,21,6
5476219,21,3
5497695,21,6
5506218,21,6
554143,21,12
562735,21,14
562909,21,14
5637987,21,1
564314,21,8
5644325,21,1
5648703,21,1
5671954,21,3
567550,21,7
5681453,21,3
5693195,21,4
569329,21,13
569575,21,11
5760109,21,1
577097,21,8
5789575,21,1
5864765,21,1
589411,21,11
593663,21,8
611844,21,8
616566,21,5
618732,21,7
622991,21,2
625134,21,11
625630,21,4
626999,21,11
630947,21,12
638288,21,8
639429,21,4
642827,21,9
664164,21,9
665884,21,10
670829,21,13
671614,21,10
677988,21,15
679654,21,10
680713,21,3
686649,21,13
686816,21,9
689000,21,10
691407,21,6
691514,21,10
693732,21,1
696807,21,13
69894,21,14
701462,21,12
706530,21,5
7076,21,8
714108,21,6
722353,21,1
722519,21,7
724005,21,4
729166,21,9
751374,21,5
755401,21,9
756141,21,11
762623,21,11
792581,21,9
799838,21,11
804419,21,7
804991,21,2
819778,21,8
827258,21,11
835930,21,6
839803,21,11
840175,21,10
847899,21,10
850324,21,15
854959,21,11
857881,21,7
862381,21,12
88809,21,8
895866,21,12
903074,21,6
905560,21,9
916832,21,3
919162,21,9
926893,21,13
927246,21,7
929609,21,12
93300,21,1
945237,21,9
948625,21,7
94892,21,5
955911,21,15
956536,21,10
958443,21,3
969223,21,6
978814,21,10
982532,21,10
98461,21,8
98950,21,7
989560,21,11
99197,21,10
99235,21,12
99431,21,9
99477,21,9
99995,21,10
100018,22,12
100190,22,17
1003911,22,5
100538,22,14
100672,22,9
100712,22,15
100793,22,12
1008044,22,4
101490,22,12
101543,22,14
1018486,22,11
1019868,22,14
1021794,22,6
102183,22,14
1022315,22,4
102296,22,12
102314,22,12
1024489,22,3
102724,22,6
1027730,22,8
103037,22,8
103063,22,10
1035790,22,6
104340,22,9
104541,22,12
1055529,22,14
1061426,22,14
1078691,22,11
1093715,22,9
1094749,22,8
1097404,22,13
109817,22,7
1098284,22,9
1102676,22,6
1102791,22,4
1102794,22,11
1109187,22,6
111209,22,11
1112406,22,13
111414,22,12
111669,22,15
1118061,22,11
1118479,22,1
1131506,22,5
113458,22,12
113652,22,11
113786,22,7
114373,22,9
114399,22,17
115176,22,12
115298,22,11
115840,22,8
1174888,22,9
118410,22,11
119755,22,9
1198344,22,4
1198827,22,6
119897,22,16
1200164,22,7
120357,22,10
1209787,22,6
121271,22,13
121846,22,12
1220063,22,10
122823,22,15
1230115,22,7
123169,22,7
124234,22,9
124340,22,11
124700,22,11
124782,22,10
1251659,22,5
125541,22,12
126219,22,13
128634,22,12
128789,22,7
129030,22,11
129071,22,14
129457,22,14
129804,22,7
130035,22,9
130906,22,11
131129,22,11
131983,22,13
132188,22,9
132360,22,11
132903,22,14
134054,22,13
1342817,22,4
1348928,22,6
1352359,22,6
137112,22,13
1382282,22,5
1382506,22,8
1387724,22,9
138861,22,13
1388658,22,9
1388820,22,3
1411044,22,13
1411354,22,8
1412770,22,6
1421900,22,6
1427065,22,7
142999,22,6
143130,22,3
143217,22,10
1464361,22,8
1471783,22,12
1472148,22,3
1473721,22,11
1477441,22,13
1477735,22,11
1483409,22,14
1491346,22,10
1504441,22,9
1506214,22,9
1506340,22,10
1513141,22,10
1546410,22,12
1548282,22,5
1560119,22,7
1575111,22,12
1576033,22,9
1577216,22,11
1589523,22,5
1593531,22,10
159920,22,9
1602542,22,11
161319,22,5
1613541,22,15
162898,22,13
1629763,22,10
1634006,22,11
163750,22,6
163833,22,9
1639594,22,9
165409,22,13
1663129,22,8
1663831,22,10
1672446,22,16
1678456,22,11
168131,22,12
1686884,22,5
168951,22,4
1701657,22,11
1702051,22,7
170699,22,15
1714105,22,11
1715451,22,9
1726687,22,12
1732002,22,3
173689,22,14
173947,22,4
174004,22,11
1742899,22,1
174455,22,13
175436,22,8
1762115,22,2
1766143,22,2
176934,22,2
1803711,22,12
180739,22,15
1815833,22,12
1825369,22,9
1833225,22,14
1861705,22,6
1863373,22,7
1873035,22,14
1873216,22,2
1878259,22,13
18956,22,5
1903493,22,12
1905636,22,12
1919799,22,7
193630,22,4
1939637,22,1
1948078,22,9
197010,22,11
2004124,22,6
201073,22,11
202218,22,15
2027747,22,9
202885,22,10
2029264,22,3
2033580,22,1
203601,22,13
2067720,22,9
206804,22,7
207831,22,4
2130820,22,8
214066,22,12
214657,22,11
2153863,22,11
2172038,22,9
2173510,22,9
220883,22,6
223387,22,9
224731,22,7
2256169,22,12
2271267,22,6
228419,22,5
229125,22,9
2308980,22,13
2334064,22,10
2344848,22,9
2355063,22,5
237800,22,10
2383302,22,6
2399320,22,10
239964,22,9
240391,22,11
2417929,22,13
2419904,22,12
2435983,22,14
2436518,22,11
2455015,22,13
2456495,22,10
246623,22,6
249783,22,6
250103,22,8
251405,22,10
2514157,22,11
2545407,22,14
254829,22,10
2549681,22,13
2556502,22,6
2559073,22,11
2582767,22,12
258298,22,9
258497,22,13
2591565,22,12
2595918,22,8
2607859,22,9
2612951,22,5
2639876,22,13
2651140,22,12
2670679,22,9
2671910,22,9
2702466,22,6
270403,22,6
2737166,22,8
2760105,22,6
2764081,22,3
2773325,22,1
2853218,22,3
2868738,22,14
2870264,22,12
287312,22,14
2877689,22,10
289545,22,11
2900050,22,10
295141,22,3
3014971,22,14
3024159,22,15
3054225,22,14
305563,22,12
306432,22,12
3064930,22,8
306673,22,9
307414,22,3
3092605,22,7
30959,22,9
3154141,22,8
3154497,22,11
3154701,22,12
3198397,22,12
320083,22,10
320279,22,10
3226510,22,8
323181,22,4
3246201,22,6
3251047,22,8
3270814,22,13
3273441,22,5
3285031,22,15
329377,22,6
331824,22,6
3428486,22,9
3432847,22,10
345137,22,8
3462986,22,3
347231,22,6
352674,22,12
3527339,22,10
3543324,22,10
3552124,22,15
3556845,22,9
3564519,22,10
3589880,22,6
3593823,22,15
359948,22,3
360351,22,7
360690,22,10
3627807,22,12
3631149,22,4
3636748,22,15
3700607,22,10
3703295,22,16
3735209,22,12
3764710,22,3
377014,22,11
3832352,22,10
3836684,22,5
386188,22,6
3892208,22,13
389351,22,11
396075,22,11
397931,22,10
4001145,22,8
4037630,22,10
4041663,22,8
4066166,22,12
4072854,22,8
408842,22,13
4098432,22,10
411070,22,10
4115484,22,2
4129182,22,12
4130068,22,10
4132018,22,9
4153214,22,2
4153637,22,3
4159210,22,17
4167574,22,8
418759,22,10
4199551,22,10
4233568,22,10
4234369,22,9
4240955,22,11
4277351,22,10
4277383,22,9
4298578,22,6
4388444,22,12
4388525,22,4
4412298,22,1
4412735,22,14
4426879,22,12
4448111,22,11
4450304,22,10
447047,22,7
450291,22,13
4506165,22,7
4510886,22,13
4522498,22,3
4525354,22,2
4541406,22,14
4542710,22,11
4543638,22,13
4548527,22,12
4553756,22,8
4556096,22,8
4624557,22,8
4626926,22,2
463321,22,14
463914,22,9
464218,22,5
464305,22,11
4645894,22,2
4652139,22,9
465544,22,12
4670622,22,7
4700292,22,11
4714564,22,9
4716280,22,12
4717125,22,13
4725866,22,4
472640,22,12
4731001,22,10
473312,22,8
4734362,22,6
4746677,22,10
4777551,22,7
4778122,22,8
4781513,22,15
4790347,22,7
4821286,22,12
482286,22,7
483273,22,6
4835000,22,9
4842928,22,7
4847394,22,6
4850134,22,11
4850662,22,5
4853292,22,2
4857060,22,5
4857979,22,6
4858093,22,8
4858181,22,3
4859110,22,12
4859556,22,15
4859673,22,13
4860459,22,4
4861077,22,2
4868827,22,2
4870952,22,8
4871496,22,1
4878163,22,9
48843,22,5
4888508,22,3
4890627,22,5
4893636,22,14
4900487,22,7
4910103,22,1
4911779,22,2
4938173,22,4
493833,22,9
4942395,22,2
494541,22,5
4950104,22,6
4955076,22,6
4955299,22,9
4973050,22,12
4973359,22,1
4983291,22,5
500525,22,3
5005693,22,5
5007541,22,3
5025520,22,5
5027728,22,8
5036851,22,9
5041343,22,10
5050029,22,1
5050264,22,2
5052829,22,3
5055942,22,11
506375,22,13
5063791,22,3
506514,22,13
506587,22,2
5070617,22,5
5074415,22,4
5074872,22,7
5081683,22,3
5082401,22,10
510285,22,7
5119534,22,8
5135938,22,4
5143955,22,14
5145733,22,8
5148862,22,1
515938,22,12
5171540,22,2
517237,22,7
5182931,22,1
5185563,22,3
519151,22,13
5192830,22,7
520141,22,9
520369,22,13
5209003,22,15
522814,22,12
5240963,22,11
524371,22,12
527079,22,9
528027,22,6
5305056,22,6
5308570,22,1
531715,22,9
5336108,22,1
5403572,22,3
5411882,22,9
5418418,22,5
5422627,22,9
543635,22,5
5455185,22,1
5461398,22,7
5461697,22,3
5484786,22,2
548904,22,7
5502385,22,6
5511221,22,4
5518099,22,5
552050,22,3
5550396,22,6
555066,22,10
557118,22,14
5581629,22,9
5611426,22,4
5627286,22,4
5632150,22,5
5648893,22,6
56595,22,7
5663203,22,2
567843,22,9
5708111,22,4
5733590,22,2
575009,22,9
575563,22,14
577373,22,11
583161,22,3
5843359,22,1
5875733,22,1
5889738,22,1
5903412,22,2
5913320,22,1
5930390,22,1
5939742,22,1
594326,22,3
602152,22,4
608337,22,6
612708,22,10
619800,22,9
627556,22,13
630374,22,11
635962,22,7
642833,22,13
650794,22,9
664648,22,3
667415,22,11
670772,22,13
675142,22,7
67838,22,6
67842,22,5
686730,22,13
687132,22,1
693095,22,16
699188,22,6
700252,22,3
703398,22,1
733840,22,14
734174,22,8
741675,22,11
752089,22,5
753461,22,1
782441,22,11
782458,22,10
798725,22,11
799092,22,7
812759,22,4
821172,22,10
831059,22,4
838765,22,2
846717,22,12
85321,22,11
869440,22,6
893835,22,9
894146,22,10
897887,22,14
901179,22,8
9063,22,1
907029,22,4
918154,22,14
918951,22,4
927134,22,10
943731,22,10
976111,22,3
979145,22,2
98455,22,11
984673,22,6
98647,22,17
98662,22,11
98850,22,9
98952,22,15
995043,22,11
99822,22,14
999156,22,5
100046,23,11
100294,23,12
100906,23,13
1012478,23,10
1018087,23,10
102476,23,8
102722,23,13
1028184,23,2
103413,23,7
103935,23,8
104035,23,11
1050087,23,6
1053566,23,7
1055820,23,11
1058364,23,4
1072705,23,2
1084440,23,13
1085430,23,10
109516,23,13
109654,23,5
1096985,23,8
111998,23,10
112011,23,10
112133,23,12
112791,23,10
113416,23,11
113703,23,9
115139,23,9
1151771,23,11
115590,23,11
115711,23,13
116014,23,15
116119,23,16
1161416,23,10
116337,23,4
1164406,23,9
116553,23,9
1169641,23,5
117617,23,8
1178237,23,11
1178926,23,13
1179521,23,13
1180336,23,10
1185056,23,7
1195138,23,8
1198797,23,13
120018,23,10
1209402,23,12
121349,23,12
121362,23,11
121418,23,13
121470,23,8
121877,23,11
1218885,23,12
121963,23,2
1219884,23,8
122265,23,11
1225693,23,11
122741,23,12
123377,23,12
124116,23,8
124283,23,10
125039,23,14
126164,23,9
126369,23,9
126863,23,11
128514,23,10
129733,23,5
129860,23,8
130649,23,13
133453,23,8
1337394,23,16
1345470,23,12
1347161,23,9
1348442,23,12
1348534,23,7
135126,23,7
1357873,23,13
1359531,23,13
1366665,23,1
1367063,23,16
1368747,23,6
1376825,23,13
1379794,23,12
1382844,23,14
1385461,23,10
1388455,23,14
1389242,23,6
139040,23,6
1391960,23,10
1393997,23,9
1402268,23,2
1404496,23,13
140487,23,16
1440548,23,4
1441173,23,7
1446060,23,10
1446173,23,4
1448508,23,4
145303,23,5
1462174,23,12
1462882,23,10
1463307,23,7
1464928,23,11
1467294,23,8
1472537,23,7
1475499,23,4
1482851,23,6
1483735,23,11
1485434,23,4
1490339,23,4
149126,23,14
1493652,23,8
1494660,23,7
1496641,23,12
1498362,23,9
150219,23,9
1504962,23,10
1505626,23,11
1509980,23,5
1516019,23,13
153661,23,10
1544827,23,7
155462,23,10
1565207,23,9
156709,23,9
1574902,23,14
1585040,23,16
1585723,23,14
1592635,23,16
159286,23,4
1597155,23,9
